CoilWidth,Gauge,YieldStrength,Weight,IsRestocked,UncoilerStandStillTensionMinValue,UncoilerStandStillTensionMaxValue,UncoilerStandStillTensionMostUsedValue,UncoilerStandStillTensionMostUsedTimePercent,UncoilerStandStillTensionNoOfChanges,UncoilerAccelTensionMinValue,UncoilerAccelTensionMaxValue,UncoilerAccelTensionMostUsedValue,UncoilerAccelTensionMostUsedTimePercent,UncoilerAccelTensionNoOfChanges,UncoilerRunTensionMinValue,UncoilerRunTensionMaxValue,UncoilerRunTensionMostUsedValue,UncoilerRunTensionMostUsedTimePercent,UncoilerRunTensionNoOfChanges,UncoilerDecelTensionMinValue,UncoilerDecelTensionMaxValue,UncoilerDecelTensionMostUsedValue,UncoilerDecelTensionMostUsedTimePercent,UncoilerDecelTensionNoOfChanges,PlevTensionSetMinValue,PlevTensionSetMaxValue,PlevTensionSetMostUsedValue,PlevTensionSetMostUsedTimePercent,PlevTensionSetNoOfChanges,PlevRunTensionMinValue,PlevRunTensionMaxValue,PlevRunTensionMostUsedValue,PlevRunTensionMostUsedTimePercent,PlevRunTensionNoOfChanges,SlevTensionSetMinValue,SlevTensionSetMaxValue,SlevTensionSetMostUsedValue,SlevTensionSetMostUsedTimePercent,SlevTensionSetNoOfChanges,SlevRunTensionMinValue,SlevRunTensionMaxValue,SlevRunTensionMostUsedValue,SlevRunTensionMostUsedTimePercent,SlevRunTensionNoOfChanges,PlevEntryCalcPosMinValue,PlevEntryCalcPosMaxValue,PlevEntryCalcPosMostUsedValue,PlevEntryCalcPosMostUsedTimePercent,PlevEntryCalcPosNoOfChanges,PlevEntryActualPosMinValue,PlevEntryActualPosMaxValue,PlevEntryActualPosMostUsedValue,PlevEntryActualPosMostUsedTimePercent,PlevEntryActualPosNoOfChanges,PlevExitActualPosMinValue,PlevExitActualPosMaxValue,PlevExitActualPosMostUsedValue,PlevExitActualPosMostUsedTimePercent,PlevExitActualPosNoOfChanges,PlevBroll01PosMinValue,PlevBroll01PosMaxValue,PlevBroll01PosMostUsedValue,PlevBroll01PosMostUsedTimePercent,PlevBroll01PosNoOfChanges,PlevBroll02PosMinValue,PlevBroll02PosMaxValue,PlevBroll02PosMostUsedValue,PlevBroll02PosMostUsedTimePercent,PlevBroll02PosNoOfChanges,PlevBroll03PosMinValue,PlevBroll03PosMaxValue,PlevBroll03PosMostUsedValue,PlevBroll03PosMostUsedTimePercent,PlevBroll03PosNoOfChanges,PlevBroll04PosMinValue,PlevBroll04PosMaxValue,PlevBroll04PosMostUsedValue,PlevBroll04PosMostUsedTimePercent,PlevBroll04PosNoOfChanges,PlevBroll05PosMinValue,PlevBroll05PosMaxValue,PlevBroll05PosMostUsedValue,PlevBroll05PosMostUsedTimePercent,PlevBroll05PosNoOfChanges,ShearStandStillTensionMinValue,ShearStandStillTensionMaxValue,ShearStandStillTensionMostUsedValue,ShearStandStillTensionMostUsedTimePercent,ShearStandStillTensionNoOfChanges,ShearAccelTensionMinValue,ShearAccelTensionMaxValue,ShearAccelTensionMostUsedValue,ShearAccelTensionMostUsedTimePercent,ShearAccelTensionNoOfChanges,ShearRunTensionMinValue,ShearRunTensionMaxValue,ShearRunTensionMostUsedValue,ShearRunTensionMostUsedTimePercent,ShearRunTensionNoOfChanges,ShearDecelTensionMinValue,ShearDecelTensionMaxValue,ShearDecelTensionMostUsedValue,ShearDecelTensionMostUsedTimePercent,ShearDecelTensionNoOfChanges,MillOperatorSideScrewMinValue,MillOperatorSideScrewMaxValue,MillOperatorSideScrewMostUsedValue,MillOperatorSideScrewMostUsedTimePercent,MillOperatorSideScrewNoOfChanges,MillDriveSideScrewMinValue,MillDriveSideScrewMaxValue,MillDriveSideScrewMostUsedValue,MillDriveSideScrewMostUsedTimePercent,MillDriveSideScrewNoOfChanges,ShearBladeGapPosMinValue,ShearBladeGapPosMaxValue,ShearBladeGapPosMostUsedValue,ShearBladeGapPosMostUsedTimePercent,ShearBladeGapPosNoOfChanges,ThreadDownTimeInSec,LineRunDownTimeInSec,TailoutDownTimeInSec,RestockDownTimeInSec,TotalDownTimeInSec,TotalCoilTimeInSec,ThreadTimeInSec,LineSpeedTimeInSec,CreepSpeedTimeInSec,SampleSpeedTimeInSec,LineJogTimeInSec,TailoutTimeInSec,RestockTimeInSec,DownTimeInSec,IdleTimeInSec,AvgLineRunSpeed,MinLineRunSpeed,MaxLineRunSpeed,AvgCreepSpeed,MinCreepSpeed,MaxCreepSpeed,AvgSampleSpeed,MinSampleSpeed,MaxSampleSpeed,AvgOverallSpeed,MinOverallSpeed,MaxOverallSpeed,AvgTailoutSpeed,MinTailoutSpeed,MaxTailoutSpeed,PlevEntryWorkPosMinValue,PlevEntryWorkPosMaxValue,PlevEntryWorkPosMostUsedValue,PlevEntryWorkPosMostUsedTimePercent,PlevEntryWorkPosNoOfChanges,PlevExitWorkPosMinValue,PlevExitWorkPosMaxValue,PlevExitWorkPosMostUsedValue,PlevExitWorkPosMostUsedTimePercent,PlevExitWorkPosNoOfChanges,TotalCutTons,ScrapTons,TotalCutLength,SampleCutCount,CropCutCount,ShutdownFaultCount,WarningFaultCount,LastMillDriveSideScrewMinValue,LastMillDriveSideScrewMaxValue,LastMillDriveSideScrewMostUsedValue,LastMillDriveSideScrewMostUsedTimePercent,LastMillDriveSideScrewNoOfChanges,Last10MillDriveSideScrewAvgMinValue,Last10MillDriveSideScrewAvgMaxValue,Last10MillDriveSideScrewAvgMostUsedValue,Last10MillDriveSideScrewAvgMostUsedTimePercent,Last10MillDriveSideScrewAvgNoOfChanges,Last10MillDriveSideScrewDevMinValue,Last10MillDriveSideScrewDevMaxValue,Last10MillDriveSideScrewDevMostUsedValue,Last10MillDriveSideScrewDevMostUsedTimePercent,Last10MillDriveSideScrewDevNoOfChanges,LastMillOperatorSideScrewMinValue,LastMillOperatorSideScrewMaxValue,LastMillOperatorSideScrewMostUsedValue,LastMillOperatorSideScrewMostUsedTimePercent,LastMillOperatorSideScrewNoOfChanges,Last10MillOperatorSideScrewAvgMinValue,Last10MillOperatorSideScrewAvgMaxValue,Last10MillOperatorSideScrewAvgMostUsedValue,Last10MillOperatorSideScrewAvgMostUsedTimePercent,Last10MillOperatorSideScrewAvgNoOfChanges,Last10MillOperatorSideScrewDevMinValue,Last10MillOperatorSideScrewDevMaxValue,Last10MillOperatorSideScrewDevMostUsedValue,Last10MillOperatorSideScrewDevMostUsedTimePercent,Last10MillOperatorSideScrewDevNoOfChanges,Last10MillNumberOfRecordsMinValue,Last10MillNumberOfRecordsMaxValue,Last10MillNumberOfRecordsMostUsedValue,Last10MillNumberOfRecordsMostUsedTimePercent,Last10MillNumberOfRecordsNoOfChanges,MillDriveSideScrewWorkPosMinValue,MillDriveSideScrewWorkPosMaxValue,MillDriveSideScrewWorkPosMostUsedValue,MillDriveSideScrewWorkPosMostUsedTimePercent,MillDriveSideScrewWorkPosNoOfChanges,MillOperatorSideScrewWorkPosMinValue,MillOperatorSideScrewWorkPosMaxValue,MillOperatorSideScrewWorkPosMostUsedValue,MillOperatorSideScrewWorkPosMostUsedTimePercent,MillOperatorSideScrewWorkPosNoOfChanges,PlevLastEntryMinValue,PlevLastEntryMaxValue,PlevLastEntryMostUsedValue,PlevLastEntryMostUsedTimePercent,PlevLastEntryNoOfChanges,PlevLast10EntryAvgMinValue,PlevLast10EntryAvgMaxValue,PlevLast10EntryAvgMostUsedValue,PlevLast10EntryAvgMostUsedTimePercent,PlevLast10EntryAvgNoOfChanges,PlevLast10EntryDevMinValue,PlevLast10EntryDevMaxValue,PlevLast10EntryDevMostUsedValue,PlevLast10EntryDevMostUsedTimePercent,PlevLast10EntryDevNoOfChanges,PlevLastExitMinValue,PlevLastExitMaxValue,PlevLastExitMostUsedValue,PlevLastExitMostUsedTimePercent,PlevLastExitNoOfChanges,PlevLast10ExitAvgMinValue,PlevLast10ExitAvgMaxValue,PlevLast10ExitAvgMostUsedValue,PlevLast10ExitAvgMostUsedTimePercent,PlevLast10ExitAvgNoOfChanges,PlevLast10ExitDevMinValue,PlevLast10ExitDevMaxValue,PlevLast10ExitDevMostUsedValue,PlevLast10ExitDevMostUsedTimePercent,PlevLast10ExitDevNoOfChanges,PlevLast10NumberOfRecordsMinValue,PlevLast10NumberOfRecordsMaxValue,PlevLast10NumberOfRecordsMostUsedValue,PlevLast10NumberOfRecordsMostUsedTimePercent,PlevLast10NumberOfRecordsNoOfChanges,SlevEntryCalcPosMinValue,SlevEntryCalcPosMaxValue,SlevEntryCalcPosMostUsedValue,SlevEntryCalcPosMostUsedTimePercent,SlevEntryCalcPosNoOfChanges,SlevEntryWorkPosMinValue,SlevEntryWorkPosMaxValue,SlevEntryWorkPosMostUsedValue,SlevEntryWorkPosMostUsedTimePercent,SlevEntryWorkPosNoOfChanges,SlevEntryActualPosMinValue,SlevEntryActualPosMaxValue,SlevEntryActualPosMostUsedValue,SlevEntryActualPosMostUsedTimePercent,SlevEntryActualPosNoOfChanges,SlevExitWorkPosMinValue,SlevExitWorkPosMaxValue,SlevExitWorkPosMostUsedValue,SlevExitWorkPosMostUsedTimePercent,SlevExitWorkPosNoOfChanges,SlevExitActualPosMinValue,SlevExitActualPosMaxValue,SlevExitActualPosMostUsedValue,SlevExitActualPosMostUsedTimePercent,SlevExitActualPosNoOfChanges,SlevBroll01PosMinValue,SlevBroll01PosMaxValue,SlevBroll01PosMostUsedValue,SlevBroll01PosMostUsedTimePercent,SlevBroll01PosNoOfChanges,SlevBroll02PosMinValue,SlevBroll02PosMaxValue,SlevBroll02PosMostUsedValue,SlevBroll02PosMostUsedTimePercent,SlevBroll02PosNoOfChanges,SlevBroll03PosMinValue,SlevBroll03PosMaxValue,SlevBroll03PosMostUsedValue,SlevBroll03PosMostUsedTimePercent,SlevBroll03PosNoOfChanges,SlevBroll04PosMinValue,SlevBroll04PosMaxValue,SlevBroll04PosMostUsedValue,SlevBroll04PosMostUsedTimePercent,SlevBroll04PosNoOfChanges,SlevBroll05PosMinValue,SlevBroll05PosMaxValue,SlevBroll05PosMostUsedValue,SlevBroll05PosMostUsedTimePercent,SlevBroll05PosNoOfChanges,SlevLastEntryMinValue,SlevLastEntryMaxValue,SlevLastEntryMostUsedValue,SlevLastEntryMostUsedTimePercent,SlevLastEntryNoOfChanges,SlevLast10EntryAvgMinValue,SlevLast10EntryAvgMaxValue,SlevLast10EntryAvgMostUsedValue,SlevLast10EntryAvgMostUsedTimePercent,SlevLast10EntryAvgNoOfChanges,SlevLast10EntryDevMinValue,SlevLast10EntryDevMaxValue,SlevLast10EntryDevMostUsedValue,SlevLast10EntryDevMostUsedTimePercent,SlevLast10EntryDevNoOfChanges,SlevLastExitMinValue,SlevLastExitMaxValue,SlevLastExitMostUsedValue,SlevLastExitMostUsedTimePercent,SlevLastExitNoOfChanges,SlevLast10ExitAvgMinValue,SlevLast10ExitAvgMaxValue,SlevLast10ExitAvgMostUsedValue,SlevLast10ExitAvgMostUsedTimePercent,SlevLast10ExitAvgNoOfChanges,SlevLast10ExitDevMinValue,SlevLast10ExitDevMaxValue,SlevLast10ExitDevMostUsedValue,SlevLast10ExitDevMostUsedTimePercent,SlevLast10ExitDevNoOfChanges,SlevLast10NumberOfRecordsMinValue,SlevLast10NumberOfRecordsMaxValue,SlevLast10NumberOfRecordsMostUsedValue,SlevLast10NumberOfRecordsMostUsedTimePercent,SlevLast10NumberOfRecordsNoOfChanges,UncoilerMillOperator,UncoilerMillOperatorName,LevelerShearOperator,LevelerShearOperatorName,StackerOperator,StackerOperatorName,UtilityOperator,UtilityOperatorName,LevelerMode,TargetWidth,TargetGauge,TargetLength,LengthMinusTolerance,LengthPlusTolerance,WidthMinusTolerance,WidthPlusTolerance,GaugeMinusTolerance,GaugePlusTolerance,SquarenessRequested,SquarenessTolerance,FlatnessTolerance,MeasuredWidth,MeasuredGauge,MeasuredDiagonal1,MeasuredDiagonal2,MeasuredSquareness,MeasuredLength,MeasuredFlatness,MeasuredThicknessBeforeMillHead,MeasuredThicknessAfterMillHead,MeasuredThicknessAfterMillMiddle,MeasuredThicknessAfterMillTail,UncoilerMillQuality,UncoilerMillQualityA,UncoilerMillQualityB,UncoilerMillQualityC,UncoilerMillQualityD,UncoilerMillQualityNotes,LevelerShearQuality,LevelerShearQualityA,LevelerShearQualityB,LevelerShearQualityC,LevelerShearQualityD,LevelerShearQualityNotes,HeadSampleTaken,MiddleSampleTaken,TailSampleTaken,HeadSampleRequired,MiddleSampleRequired,TailSampleRequired,UncoilerLastAccelTensionMinValue,UncoilerLastAccelTensionMaxValue,UncoilerLastAccelTensionMostUsedValue,UncoilerLastAccelTensionMostUsedTimePercent,UncoilerLastAccelTensionNoOfChanges,UncoilerLast10AccelTensionAvgMinValue,UncoilerLast10AccelTensionAvgMaxValue,UncoilerLast10AccelTensionAvgMostUsedValue,UncoilerLast10AccelTensionAvgMostUsedTimePercent,UncoilerLast10AccelTensionAvgNoOfChanges,UncoilerLast10AccelTensionDevMinValue,UncoilerLast10AccelTensionDevMaxValue,UncoilerLast10AccelTensionDevMostUsedValue,UncoilerLast10AccelTensionDevMostUsedTimePercent,UncoilerLast10AccelTensionDevNoOfChanges,UncoilerLastDecelTensionMinValue,UncoilerLastDecelTensionMaxValue,UncoilerLastDecelTensionMostUsedValue,UncoilerLastDecelTensionMostUsedTimePercent,UncoilerLastDecelTensionNoOfChanges,UncoilerLast10DecelTensionAvgMinValue,UncoilerLast10DecelTensionAvgMaxValue,UncoilerLast10DecelTensionAvgMostUsedValue,UncoilerLast10DecelTensionAvgMostUsedTimePercent,UncoilerLast10DecelTensionAvgNoOfChanges,UncoilerLast10DecelTensionDevMinValue,UncoilerLast10DecelTensionDevMaxValue,UncoilerLast10DecelTensionDevMostUsedValue,UncoilerLast10DecelTensionDevMostUsedTimePercent,UncoilerLast10DecelTensionDevNoOfChanges,UncoilerLastRunTensionMinValue,UncoilerLastRunTensionMaxValue,UncoilerLastRunTensionMostUsedValue,UncoilerLastRunTensionMostUsedTimePercent,UncoilerLastRunTensionNoOfChanges,UncoilerLast10RunTensionAvgMinValue,UncoilerLast10RunTensionAvgMaxValue,UncoilerLast10RunTensionAvgMostUsedValue,UncoilerLast10RunTensionAvgMostUsedTimePercent,UncoilerLast10RunTensionAvgNoOfChanges,UncoilerLast10RunTensionDevMinValue,UncoilerLast10RunTensionDevMaxValue,UncoilerLast10RunTensionDevMostUsedValue,UncoilerLast10RunTensionDevMostUsedTimePercent,UncoilerLast10RunTensionDevNoOfChanges,UncoilerLastStandStillTensionMinValue,UncoilerLastStandStillTensionMaxValue,UncoilerLastStandStillTensionMostUsedValue,UncoilerLastStandStillTensionMostUsedTimePercent,UncoilerLastStandStillTensionNoOfChanges,UncoilerLast10StandStillTensionAvgMinValue,UncoilerLast10StandStillTensionAvgMaxValue,UncoilerLast10StandStillTensionAvgMostUsedValue,UncoilerLast10StandStillTensionAvgMostUsedTimePercent,UncoilerLast10StandStillTensionAvgNoOfChanges,UncoilerLast10StandStillTensionDevMinValue,UncoilerLast10StandStillTensionDevMaxValue,UncoilerLast10StandStillTensionDevMostUsedValue,UncoilerLast10StandStillTensionDevMostUsedTimePercent,UncoilerLast10StandStillTensionDevNoOfChanges,UncoilerLast10TensionNoOfRecordsMinValue,UncoilerLast10TensionNoOfRecordsMaxValue,UncoilerLast10TensionNoOfRecordsMostUsedValue,UncoilerLast10TensionNoOfRecordsMostUsedTimePercent,UncoilerLast10TensionNoOfRecordsNoOfChanges,PlevLastRunTensionMinValue,PlevLastRunTensionMaxValue,PlevLastRunTensionMostUsedValue,PlevLastRunTensionMostUsedTimePercent,PlevLastRunTensionNoOfChanges,PlevLast10RunTensionAvgMinValue,PlevLast10RunTensionAvgMaxValue,PlevLast10RunTensionAvgMostUsedValue,PlevLast10RunTensionAvgMostUsedTimePercent,PlevLast10RunTensionAvgNoOfChanges,PlevLast10RunTensionDevMinValue,PlevLast10RunTensionDevMaxValue,PlevLast10RunTensionDevMostUsedValue,PlevLast10RunTensionDevMostUsedTimePercent,PlevLast10RunTensionDevNoOfChanges,PlevLast10TensionNoOfRecordsMinValue,PlevLast10TensionNoOfRecordsMaxValue,PlevLast10TensionNoOfRecordsMostUsedValue,PlevLast10TensionNoOfRecordsMostUsedTimePercent,PlevLast10TensionNoOfRecordsNoOfChanges,SlevLastRunTensionMinValue,SlevLastRunTensionMaxValue,SlevLastRunTensionMostUsedValue,SlevLastRunTensionMostUsedTimePercent,SlevLastRunTensionNoOfChanges,SlevLast10RunTensionAvgMinValue,SlevLast10RunTensionAvgMaxValue,SlevLast10RunTensionAvgMostUsedValue,SlevLast10RunTensionAvgMostUsedTimePercent,SlevLast10RunTensionAvgNoOfChanges,SlevLast10RunTensionDevMinValue,SlevLast10RunTensionDevMaxValue,SlevLast10RunTensionDevMostUsedValue,SlevLast10RunTensionDevMostUsedTimePercent,SlevLast10RunTensionDevNoOfChanges,SlevLast10TensionNoOfRecordsMinValue,SlevLast10TensionNoOfRecordsMaxValue,SlevLast10TensionNoOfRecordsMostUsedValue,SlevLast10TensionNoOfRecordsMostUsedTimePercent,SlevLast10TensionNoOfRecordsNoOfChanges,ShearPinchRollLastAccelTensionMinValue,ShearPinchRollLastAccelTensionMaxValue,ShearPinchRollLastAccelTensionMostUsedValue,ShearPinchRollLastAccelTensionMostUsedTimePercent,ShearPinchRollLastAccelTensionNoOfChanges,ShearPinchRollLast10AccelTensionAvgMinValue,ShearPinchRollLast10AccelTensionAvgMaxValue,ShearPinchRollLast10AccelTensionAvgMostUsedValue,ShearPinchRollLast10AccelTensionAvgMostUsedTimePercent,ShearPinchRollLast10AccelTensionAvgNoOfChanges,ShearPinchRollLast10AccelTensionDevMinValue,ShearPinchRollLast10AccelTensionDevMaxValue,ShearPinchRollLast10AccelTensionDevMostUsedValue,ShearPinchRollLast10AccelTensionDevMostUsedTimePercent,ShearPinchRollLast10AccelTensionDevNoOfChanges,ShearPinchRollLastDecelTensionMinValue,ShearPinchRollLastDecelTensionMaxValue,ShearPinchRollLastDecelTensionMostUsedValue,ShearPinchRollLastDecelTensionMostUsedTimePercent,ShearPinchRollLastDecelTensionNoOfChanges,ShearPinchRollLast10DecelTensionAvgMinValue,ShearPinchRollLast10DecelTensionAvgMaxValue,ShearPinchRollLast10DecelTensionAvgMostUsedValue,ShearPinchRollLast10DecelTensionAvgMostUsedTimePercent,ShearPinchRollLast10DecelTensionAvgNoOfChanges,ShearPinchRollLast10DecelTensionDevMinValue,ShearPinchRollLast10DecelTensionDevMaxValue,ShearPinchRollLast10DecelTensionDevMostUsedValue,ShearPinchRollLast10DecelTensionDevMostUsedTimePercent,ShearPinchRollLast10DecelTensionDevNoOfChanges,ShearPinchRollLastRunTensionMinValue,ShearPinchRollLastRunTensionMaxValue,ShearPinchRollLastRunTensionMostUsedValue,ShearPinchRollLastRunTensionMostUsedTimePercent,ShearPinchRollLastRunTensionNoOfChanges,ShearPinchRollLast10RunTensionAvgMinValue,ShearPinchRollLast10RunTensionAvgMaxValue,ShearPinchRollLast10RunTensionAvgMostUsedValue,ShearPinchRollLast10RunTensionAvgMostUsedTimePercent,ShearPinchRollLast10RunTensionAvgNoOfChanges,ShearPinchRollLast10RunTensionDevMinValue,ShearPinchRollLast10RunTensionDevMaxValue,ShearPinchRollLast10RunTensionDevMostUsedValue,ShearPinchRollLast10RunTensionDevMostUsedTimePercent,ShearPinchRollLast10RunTensionDevNoOfChanges,ShearPinchRollLastStandStillTensionMinValue,ShearPinchRollLastStandStillTensionMaxValue,ShearPinchRollLastStandStillTensionMostUsedValue,ShearPinchRollLastStandStillTensionMostUsedTimePercent,ShearPinchRollLastStandStillTensionNoOfChanges,ShearPinchRollLast10StandStillTensionAvgMinValue,ShearPinchRollLast10StandStillTensionAvgMaxValue,ShearPinchRollLast10StandStillTensionAvgMostUsedValue,ShearPinchRollLast10StandStillTensionAvgMostUsedTimePercent,ShearPinchRollLast10StandStillTensionAvgNoOfChanges,ShearPinchRollLast10StandStillTensionDevMinValue,ShearPinchRollLast10StandStillTensionDevMaxValue,ShearPinchRollLast10StandStillTensionDevMostUsedValue,ShearPinchRollLast10StandStillTensionDevMostUsedTimePercent,ShearPinchRollLast10StandStillTensionDevNoOfChanges,ShearPinchRollLast10TensionNoOfRecordsMinValue,ShearPinchRollLast10TensionNoOfRecordsMaxValue,ShearPinchRollLast10TensionNoOfRecordsMostUsedValue,ShearPinchRollLast10TensionNoOfRecordsMostUsedTimePercent,ShearPinchRollLast10TensionNoOfRecordsNoOfChanges
1500,9.5,309,23.605,0,75,75,75,1,0,75,75,75,1,0,80,80,80,1,0,80,80,80,1,0,45,45,45,1,0,31.5,45,45,0.428306,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.5461,3.5461,3.5461,1,0,2.0021,2.0021,2.0021,1,0,8.7393,8.7393,8.7393,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.0464,0.0464,-0.0232,0.4908634,35,30,30,30,1,0,50,50,50,1,0,55,55,55,1,0,50,50,50,1,0,8.5644,8.5644,8.5644,1,0,8.58,8.73,8.5843,0.6253637,4,0.9549,0.9549,0.9549,1,0,0,0,0,0,0,1185.534,579.132,153.147,212.129,0,0,136.119,0,0,105.007,42.81789,15.24,45,11.8105,9,22.86,0,0,0,21.38122,9,45,9,9,9,2.0191,2.0191,2.0191,1,0,8.769,8.769,8.769,1,0,22.52192,1.083085,201335.7,0,1,0,0,8.3489,8.3489,8.3489,1,1,8.38551,8.38551,8.38551,1,1,0.1853114,0.1853114,0.1853114,1,1,8.2984,8.2984,8.2984,1,1,8.25955,8.25955,8.25955,1,1,0.2251177,0.2251177,0.2251177,1,1,10,10,10,1,1,8.454,8.454,8.454,1,0,8.53,8.53,8.53,1,0,2.0191,2.0191,2.0191,1,1,2.02449,2.02449,2.02449,1,1,0.02750198,0.02750198,0.02750198,1,1,8.769,8.769,8.769,1,1,8.76603,8.76603,8.76603,1,1,0.07270652,0.07270652,0.07270652,1,1,10,10,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,0,1500,9.5,3005,NULL,12,NULL,30,0.25,0.57,NULL,NULL,1.7,1510,NULL,3360,3362,-1,3006,-1,9.73,9.57,9.6,9.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,75,75,1,1,75,75,75,1,1,0,0,0,1,1,80,80,80,1,1,80,80,80,1,1,0,0,0,1,1,80,80,80,1,1,80,80,80,1,1,0,0,0,1,1,75,75,75,1,1,75,75,75,1,1,0,0,0,1,1,10,10,10,1,1,45,45,45,1,1,45,45,45,1,1,0,0,0,1,1,10,10,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,1,1,50,50,50,1,1,0,0,0,1,1,50,50,50,1,1,50,50,50,1,1,0,0,0,1,1,55,55,55,1,1,55,55,55,1,1,0,0,0,1,1,30,30,30,1,1,30,30,30,1,1,0,0,0,1,1,10,10,10,1,1
1500,8,405,29.14,0,55,75,75,1,1,55,75,75,1,1,60,80,80,1,1,60,80,80,1,1,45,45,45,1,0,30,45,45,0.6839653,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.9917,-0.9917,-0.9917,1,0,-0.1982,-0.1982,-0.1982,1,0,7.4186,7.4186,7.4186,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.4179,-0.4179,-0.4179,1,0,-0.4644,-0.3483,-0.4411,0.3937036,33,30,30,30,1,0,50,50,50,1,0,55,55,55,1,0,50,50,50,1,0,7.1854,7.4179,7.2853,0.6266469,4,6.9138,7.0775,7.0582,0.4553888,3,0.8057,0.8057,0.8057,1,0,0,0,0,0,0,1333.496,542.223,282.209,203.962,0,0,131.083,0,0,174.019,44.66184,37.24,45,9,9,9,0,0,0,26.30809,9,45,9,9,9,-0.1939,-0.1939,-0.1939,1,0,7.4324,7.4324,7.4324,1,0,27.91813,1.221874,296370.8,0,1,0,1,7.0265,7.0265,7.0265,1,1,6.84392,6.84392,6.84392,1,1,0.2587223,0.2587223,0.2587223,1,1,6.9082,6.9082,6.9082,1,1,6.73239,6.73239,6.73239,1,1,0.2242707,0.2242707,0.2242707,1,1,10,10,10,1,1,6.84,6.84,6.84,1,0,6.774,6.774,6.774,1,0,-0.1939,-0.1939,-0.1939,1,1,-0.16087,-0.16087,-0.16087,1,1,0.06131591,0.06131591,0.06131591,1,1,7.4324,7.4324,7.4324,1,1,7.48165,7.48165,7.48165,1,1,0.02530328,0.02530328,0.02530328,1,1,10,10,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,0,1500,8,4005,NULL,12,NULL,30,0.25,0.56,NULL,NULL,1.7,1520,NULL,4280,4285,-2.5,4006,0.6,8.26,8.13,8.2,8.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,75,75,1,1,75,75,75,1,1,0,0,0,1,1,80,80,80,1,1,80,80,80,1,1,0,0,0,1,1,80,80,80,1,1,79.5,79.5,79.5,1,1,1.581138849,1.581138849,1.581138849,1,1,75,75,75,1,1,73.5,73.5,73.5,1,1,2.415229559,2.415229559,2.415229559,1,1,10,10,10,1,1,45,45,45,1,1,44.54999924,44.54999924,44.54999924,1,1,1.423024893,1.423024893,1.423024893,1,1,10,10,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,1,1,50,50,50,1,1,0,0,0,1,1,50,50,50,1,1,50,50,50,1,1,0,0,0,1,1,55,55,55,1,1,55,55,55,1,1,0,0,0,1,1,30,30,30,1,1,30,30,30,1,1,0,0,0,1,1,10,10,10,1,1
